lap_time_sec,session_code,compound_key,tyre_life,lap_number_norm,stint,track_status_code,is_fresh_tyre,position,ambient_temp_c,wind_kph,fuel_load_kg,traffic_penalty_sec,track_length_km,track_corners,track_drs_zones,track_lap_count,fuel_sensitivity,fuel_burn_per_lap,tyre_stress,overtaking_risk,dirty_air_penalty,track_evolution,braking_harvest,traction_demand,high_speed_bias,straightline_demand,nominal_temp_c,team_one_lap_delta,team_race_pace_delta,team_tyre_management,team_energy_efficiency,team_drag_efficiency,team_traction,team_high_speed,team_dirty_air_resilience,team_reliability,team_development_trend
92.466,R,hard,29.0,1.0,2.0,1.0,1.0,8.0,31.0,8.0,0.0,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
97.386,R,medium,4.0,0.08,1.0,1.0,1.0,9.0,31.0,8.0,83.72,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
95.606,R,medium,5.0,0.1,1.0,1.0,1.0,9.0,31.0,8.0,81.9,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
95.148,R,medium,6.0,0.12,1.0,1.0,1.0,9.0,31.0,8.0,80.08,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
95.373,R,medium,7.0,0.14,1.0,1.0,1.0,9.0,31.0,8.0,78.26,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
95.217,R,medium,8.0,0.16,1.0,1.0,1.0,9.0,31.0,8.0,76.44,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
94.921,R,medium,9.0,0.18,1.0,1.0,1.0,9.0,31.0,8.0,74.62,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
94.892,R,medium,10.0,0.2,1.0,1.0,1.0,9.0,31.0,8.0,72.8,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
95.004,R,medium,11.0,0.22,1.0,1.0,1.0,9.0,31.0,8.0,70.98,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
94.904,R,medium,12.0,0.24,1.0,1.0,1.0,9.0,31.0,8.0,69.16,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
94.917,R,medium,13.0,0.26,1.0,1.0,1.0,9.0,31.0,8.0,67.34,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
95.407,R,medium,14.0,0.28,1.0,1.0,1.0,9.0,31.0,8.0,65.52,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
95.241,R,medium,15.0,0.3,1.0,1.0,1.0,9.0,31.0,8.0,63.7,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
95.042,R,medium,16.0,0.32,1.0,1.0,1.0,9.0,31.0,8.0,61.88,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
95.295,R,medium,17.0,0.34,1.0,1.0,1.0,9.0,31.0,8.0,60.06,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
95.444,R,medium,18.0,0.36,1.0,1.0,1.0,9.0,31.0,8.0,58.24,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
95.896,R,medium,19.0,0.38,1.0,1.0,1.0,9.0,31.0,8.0,56.42,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
95.854,R,medium,20.0,0.4,1.0,1.0,1.0,8.0,31.0,8.0,54.6,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
96.443,R,medium,21.0,0.42,1.0,1.0,1.0,8.0,31.0,8.0,52.78,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
94.686,R,hard,2.0,0.48,2.0,1.0,1.0,14.0,31.0,8.0,47.32,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
94.623,R,hard,3.0,0.5,2.0,1.0,1.0,13.0,31.0,8.0,45.5,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
94.46,R,hard,4.0,0.52,2.0,1.0,1.0,13.0,31.0,8.0,43.68,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
94.067,R,hard,5.0,0.54,2.0,1.0,1.0,13.0,31.0,8.0,41.86,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
94.532,R,hard,6.0,0.56,2.0,1.0,1.0,12.0,31.0,8.0,40.04,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
94.231,R,hard,7.0,0.58,2.0,1.0,1.0,11.0,31.0,8.0,38.22,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
94.185,R,hard,8.0,0.6,2.0,1.0,1.0,11.0,31.0,8.0,36.4,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
93.923,R,hard,9.0,0.62,2.0,1.0,1.0,10.0,31.0,8.0,34.58,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
93.781,R,hard,10.0,0.64,2.0,1.0,1.0,10.0,31.0,8.0,32.76,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
93.93,R,hard,11.0,0.66,2.0,1.0,1.0,10.0,31.0,8.0,30.94,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
93.79,R,hard,12.0,0.68,2.0,1.0,1.0,10.0,31.0,8.0,29.12,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
93.819,R,hard,13.0,0.7,2.0,1.0,1.0,9.0,31.0,8.0,27.3,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
93.738,R,hard,14.0,0.72,2.0,1.0,1.0,9.0,31.0,8.0,25.48,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
94.178,R,hard,15.0,0.74,2.0,1.0,1.0,9.0,31.0,8.0,23.66,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
93.918,R,hard,16.0,0.76,2.0,1.0,1.0,9.0,31.0,8.0,21.84,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
94.118,R,hard,17.0,0.78,2.0,1.0,1.0,9.0,31.0,8.0,20.02,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
94.089,R,hard,18.0,0.8,2.0,1.0,1.0,9.0,31.0,8.0,18.2,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
93.901,R,hard,19.0,0.82,2.0,1.0,1.0,9.0,31.0,8.0,16.38,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
93.854,R,hard,20.0,0.84,2.0,1.0,1.0,9.0,31.0,8.0,14.56,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
93.952,R,hard,21.0,0.86,2.0,1.0,1.0,9.0,31.0,8.0,12.74,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
93.865,R,hard,22.0,0.88,2.0,1.0,1.0,9.0,31.0,8.0,10.92,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
93.654,R,hard,23.0,0.9,2.0,1.0,1.0,9.0,31.0,8.0,9.1,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
93.592,R,hard,24.0,0.92,2.0,1.0,1.0,9.0,31.0,8.0,7.28,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
93.477,R,hard,25.0,0.94,2.0,1.0,1.0,9.0,31.0,8.0,5.46,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
93.728,R,hard,26.0,0.96,2.0,1.0,1.0,9.0,31.0,8.0,3.64,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
93.763,R,hard,27.0,0.98,2.0,1.0,1.0,9.0,31.0,8.0,1.82,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
93.653,R,hard,28.0,1.0,2.0,1.0,1.0,9.0,31.0,8.0,0.0,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.75,0.82,0.64,0.66,0.69,0.65,0.68,0.62,0.74,-0.01
97.627,R,hard,4.0,0.08,1.0,1.0,1.0,10.0,31.0,8.0,83.72,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.624,R,hard,5.0,0.1,1.0,1.0,1.0,10.0,31.0,8.0,81.9,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.003,R,hard,6.0,0.12,1.0,1.0,1.0,10.0,31.0,8.0,80.08,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.353,R,hard,7.0,0.14,1.0,1.0,1.0,10.0,31.0,8.0,78.26,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.243,R,hard,8.0,0.16,1.0,1.0,1.0,10.0,31.0,8.0,76.44,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
94.962,R,hard,9.0,0.18,1.0,1.0,1.0,10.0,31.0,8.0,74.62,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.386,R,hard,10.0,0.2,1.0,1.0,1.0,10.0,31.0,8.0,72.8,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.149,R,hard,11.0,0.22,1.0,1.0,1.0,10.0,31.0,8.0,70.98,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.33,R,hard,12.0,0.24,1.0,1.0,1.0,10.0,31.0,8.0,69.16,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.072,R,hard,13.0,0.26,1.0,1.0,1.0,10.0,31.0,8.0,67.34,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.175,R,hard,14.0,0.28,1.0,1.0,1.0,10.0,31.0,8.0,65.52,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.026,R,hard,15.0,0.3,1.0,1.0,1.0,10.0,31.0,8.0,63.7,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.173,R,hard,16.0,0.32,1.0,1.0,1.0,10.0,31.0,8.0,61.88,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.022,R,hard,17.0,0.34,1.0,1.0,1.0,10.0,31.0,8.0,60.06,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.052,R,hard,18.0,0.36,1.0,1.0,1.0,10.0,31.0,8.0,58.24,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.409,R,hard,19.0,0.38,1.0,1.0,1.0,10.0,31.0,8.0,56.42,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.561,R,hard,20.0,0.4,1.0,1.0,1.0,9.0,31.0,8.0,54.6,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
96.445,R,hard,21.0,0.42,1.0,1.0,1.0,9.0,31.0,8.0,52.78,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
96.137,R,hard,22.0,0.44,1.0,1.0,1.0,7.0,31.0,8.0,50.96,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
94.873,R,hard,23.0,0.46,1.0,1.0,1.0,7.0,31.0,8.0,49.14,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
94.396,R,hard,24.0,0.48,1.0,1.0,1.0,6.0,31.0,8.0,47.32,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
94.092,R,hard,25.0,0.5,1.0,1.0,1.0,6.0,31.0,8.0,45.5,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
94.097,R,hard,26.0,0.52,1.0,1.0,1.0,6.0,31.0,8.0,43.68,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
94.134,R,hard,27.0,0.54,1.0,1.0,1.0,6.0,31.0,8.0,41.86,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
94.231,R,hard,28.0,0.56,1.0,1.0,1.0,6.0,31.0,8.0,40.04,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
94.398,R,hard,29.0,0.58,1.0,1.0,1.0,6.0,31.0,8.0,38.22,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.998,R,hard,30.0,0.6,1.0,1.0,1.0,7.0,31.0,8.0,36.4,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
95.421,R,hard,31.0,0.62,1.0,1.0,1.0,7.0,31.0,8.0,34.58,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
94.621,R,hard,32.0,0.64,1.0,1.0,1.0,7.0,31.0,8.0,32.76,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
94.595,R,hard,33.0,0.66,1.0,1.0,1.0,7.0,31.0,8.0,30.94,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
93.512,R,medium,2.0,0.72,2.0,1.0,1.0,10.0,31.0,8.0,25.48,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
93.341,R,medium,3.0,0.74,2.0,1.0,1.0,10.0,31.0,8.0,23.66,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
93.762,R,medium,4.0,0.76,2.0,1.0,1.0,10.0,31.0,8.0,21.84,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
93.257,R,medium,5.0,0.78,2.0,1.0,1.0,10.0,31.0,8.0,20.02,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
93.522,R,medium,6.0,0.8,2.0,1.0,1.0,10.0,31.0,8.0,18.2,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
93.933,R,medium,7.0,0.82,2.0,1.0,1.0,10.0,31.0,8.0,16.38,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
93.892,R,medium,8.0,0.84,2.0,1.0,1.0,10.0,31.0,8.0,14.56,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
94.173,R,medium,9.0,0.86,2.0,1.0,1.0,10.0,31.0,8.0,12.74,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
93.859,R,medium,10.0,0.88,2.0,1.0,1.0,10.0,31.0,8.0,10.92,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
93.407,R,medium,11.0,0.9,2.0,1.0,1.0,10.0,31.0,8.0,9.1,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
93.671,R,medium,12.0,0.92,2.0,1.0,1.0,10.0,31.0,8.0,7.28,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
93.597,R,medium,13.0,0.94,2.0,1.0,1.0,10.0,31.0,8.0,5.46,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
93.634,R,medium,14.0,0.96,2.0,1.0,1.0,10.0,31.0,8.0,3.64,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
93.751,R,medium,15.0,0.98,2.0,1.0,1.0,10.0,31.0,8.0,1.82,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
93.624,R,medium,16.0,1.0,2.0,1.0,1.0,10.0,31.0,8.0,0.0,0.0,6.174,27.0,3.0,50.0,0.027,1.82,0.48,0.46,0.19,0.7,0.49,0.41,0.86,0.82,31.0,0.39,0.4,0.69,0.7,0.74,0.71,0.73,0.69,0.78,0.05
